#node	date	numeric date
EPI1843727|B/Hong_Kong/26/2020|2020	2020-03-14	2020.200820
EPI1735102|B/HK/26/2020|2020	2020-03-14	2020.200820
NODE_0000596	2019-01-11	2019.028561
EPI1585650|B/Hong_Kong/738/2019|2019	2019-07-17	2019.541096
EPI1594743|B/Hong_Kong/416381/2019|2019	2019-03-19	2019.212329
EPI1604892|B/HK/659/2019|2019	2019-07-02	2019.500000
NODE_0000604	2019-03-01	2019.163800
EPI1605106|B/Hong_Kong/432594/2019|2019	2019-06-26	2019.483562
EPI1478579|B/HK/44/2019|2019	2019-03-12	2019.193151
NODE_0000276	2019-03-07	2019.179452
EPI1478573|B/HK/41/2019|2019	2019-03-07	2019.179452
NODE_0000277	2019-03-09	2019.183766
EPI1594739|B/Hong_Kong/414903/2019|2019	2019-03-11	2019.190411
NODE_0000279	2019-03-10	2019.187089
EPI1594741|B/Hong_Kong/414935/2019|2019	2019-03-11	2019.190411
NODE_0000280	2019-03-11	2019.190411
EPI1478576|B/HK/40/2019|2019	2019-03-11	2019.190411
NODE_0000281	2019-05-30	2019.409589
EPI1605071|B/Hong_Kong/428915/2019|2019	2019-05-30	2019.409589
NODE_0000285	2019-06-03	2019.420548
EPI1605074|B/Hong_Kong/429235/2019|2019	2019-06-03	2019.420548
NODE_0000287	2019-06-09	2019.436986
EPI1605087|B/Hong_Kong/430026/2019|2019	2019-06-09	2019.436986
NODE_0000608	2020-03-19	2020.214481
EPI1843739|B/Hong_Kong/35/2020|2020	2020-03-19	2020.214481
EPI1843741|B/Hong_Kong/36/2020|2020	2020-03-19	2020.214481
NODE_0000243	2018-12-22	2018.972830
NODE_0000629	2020-03-11	2020.192623
EPI1843737|B/Hong_Kong/32/2020|2020	2020-03-11	2020.192623
EPI1735107|B/HK/32/2020|2020	2020-03-11	2020.192623
NODE_0000252	2018-12-23	2018.977815
NODE_0000638	2019-06-10	2019.439726
EPI1605092|B/Hong_Kong/430279/2019|2019	2019-06-10	2019.439726
EPI1605099|B/Hong_Kong/431390/2019|2019	2019-06-18	2019.461644
EPI1605100|B/Hong_Kong/431797/2019|2019	2019-06-18	2019.461644
NODE_0000264	2018-12-23	2018.977815
NODE_0000674	2019-03-13	2019.195890
EPI1478578|B/HK/43/2019|2019	2019-03-13	2019.195890
EPI1478581|B/HK/46/2019|2019	2019-03-14	2019.198630
NODE_0000269	2018-12-27	2018.987375
NODE_0000621	2019-03-25	2019.229184
EPI1629582|B/HK/974/2019|2019	2019-10-25	2019.815068
EPI1542934|B/Hong_Kong/579/2019|2019	2019-06-18	2019.461644
EPI1605095|B/Hong_Kong/430498/2019|2019	2019-06-12	2019.445205
NODE_0000271	2018-12-27	2018.988324
EPI1478584|B/HK/49/2019|2019	2019-03-18	2019.209589
NODE_0000274	2018-12-28	2018.991055
EPI1478586|B/HK/51/2019|2019	2019-03-19	2019.212329
NODE_0000295	2018-12-31	2018.997344
EPI1605105|B/Hong_Kong/432583/2019|2019	2019-06-25	2019.480822
NODE_0000317	2019-01-01	2019.000667
EPI1478589|B/HK/65/2019|2019	2019-03-23	2019.223288
NODE_0000369	2019-01-02	2019.005449
NODE_0000576	2019-04-14	2019.282512
EPI1691333|B/HK/990/2019|2019	2019-11-07	2019.850685
NODE_0000577	2019-08-16	2019.623288
EPI2838021|B/Hong_Kong/CUHK020/2019|2019	2019-08-16	2019.623288
NODE_0000242	2019-08-29	2019.658904
EPI2838037|B/Hong_Kong/CUHK022/2019|2019	2019-08-29	2019.658904
EPI2838093|B/Hong_Kong/CUHK029/2019|2019	2019-09-30	2019.746575
NODE_0000374	2019-01-04	2019.010229
NODE_0000691	2019-10-26	2019.816970
EPI1843743|B/Hong_Kong/38/2020|2020	2020-03-18	2020.211749
NODE_0000692	2020-02-07	2020.103787
EPI1843725|B/Hong_Kong/24/2020|2020	2020-03-11	2020.192623
EPI1735098|B/HK/24/2020|2020	2020-03-11	2020.192623
NODE_0000696	2020-03-16	2020.206284
EPI1843729|B/Hong_Kong/27/2020|2020	2020-03-16	2020.206284
EPI1735103|B/HK/27/2020|2020	2020-03-16	2020.206284
NODE_0000266	2020-03-18	2020.211749
EPI1735113|B/HK/33/2020|2020	2020-03-18	2020.211749
EPI1843757|B/Hong_Kong/33/2020|2020	2020-03-18	2020.211749
NODE_0000379	2019-01-05	2019.013552
EPI2838045|B/Hong_Kong/CUHK023/2019|2019	2019-09-05	2019.678082
NODE_0000384	2019-01-07	2019.016876
EPI1735068|B/HK/17/2020|2020	2020-02-02	2020.088798
NODE_0000385	2019-01-08	2019.021657
NODE_0000573	2019-09-16	2019.708051
EPI2838109|B/Hong_Kong/CUHK036/2019|2019	2019-11-04	2019.842466
EPI2838101|B/Hong_Kong/CUHK035/2019|2019	2019-11-03	2019.839726
NODE_0000387	2019-01-10	2019.024979
EPI1568126|B/HK/291/2019|2019	2019-05-21	2019.384932
NODE_0000289	2019-01-11	2019.028302
EPI1594729|B/Hong_Kong/402519/2019|2019	2019-01-12	2019.031507
NODE_0000292	2019-01-12	2019.031625
EPI1568117|B/HK/465/2019|2019	2019-06-03	2019.420548
NODE_0000294	2019-01-14	2019.036404
NODE_0000575	2019-05-31	2019.412329
EPI1585706|B/Hong_Kong/737/2019|2019	2019-07-17	2019.541096
EPI1568128|B/HK/414/2019|2019	2019-05-31	2019.412329
NODE_0000297	2019-01-15	2019.039726
EPI1415326|B/HK/6/2019|2019	2019-01-15	2019.039726
NODE_0000301	2019-01-20	2019.053367
NODE_0000582	2019-06-20	2019.467123
EPI1568129|B/HK/564/2019|2019	2019-06-20	2019.467123
NODE_0000306	2019-06-25	2019.480822
EPI1568130|B/HK/639/2019|2019	2019-06-25	2019.480822
NODE_0000311	2019-06-28	2019.489041
EPI1604890|B/HK/657/2019|2019	2019-06-28	2019.489041
EPI1585721|B/Hong_Kong/734/2019|2019	2019-07-16	2019.538356
NODE_0000313	2019-01-21	2019.056690
EPI1670308|B/Hong_Kong/998/2019|2019	2019-12-02	2019.919178
NODE_0000316	2019-01-23	2019.061470
NODE_0000615	2019-11-28	2019.908219
EPI1691334|B/HK/997/2019|2019	2019-11-28	2019.908219
EPI1670306|B/Hong_Kong/997/2019|2019	2019-11-28	2019.908219
NODE_0000319	2019-01-24	2019.064793
EPI1604888|B/HK/669/2019|2019	2019-06-30	2019.494521
NODE_0000320	2019-01-25	2019.068115
EPI1604894|B/HK/661/2019|2019	2019-07-02	2019.500000
NODE_0000322	2019-01-27	2019.071438
EPI1605069|B/Hong_Kong/412049/2019|2019	2019-02-25	2019.152055
NODE_0000326	2019-01-28	2019.074760
EPI1594731|B/Hong_Kong/413110/2019|2019	2019-02-03	2019.091781
NODE_0000327	2019-01-29	2019.078082
EPI1415328|B/HK/9/2019|2019	2019-01-29	2019.078082
NODE_0000328	2019-02-14	2019.121918
EPI1415335|B/HK/19/2019|2019	2019-02-14	2019.121918
NODE_0000329	2019-02-18	2019.132877
EPI1415337|B/HK/21/2019|2019	2019-02-18	2019.132877
NODE_0000330	2019-02-24	2019.149315
EPI1415339|B/HK/24/2019|2019	2019-02-24	2019.149315
NODE_0000331	2019-03-02	2019.165171
EPI1478569|B/HK/34/2019|2019	2019-03-02	2019.165753
NODE_0000333	2019-03-03	2019.168493
EPI1594737|B/Hong_Kong/413239/2019|2019	2019-03-03	2019.168493
NODE_0000334	2019-03-14	2019.198048
EPI1478580|B/HK/45/2019|2019	2019-03-14	2019.198630
NODE_0000338	2019-03-15	2019.201370
EPI1478583|B/HK/48/2019|2019	2019-03-15	2019.201370
NODE_0000339	2019-05-03	2019.335034
EPI1594748|B/Hong_Kong/424959/2019|2019	2019-05-04	2019.338356
NODE_0000340	2019-05-04	2019.338356
EPI1594749|B/Hong_Kong/425024/2019|2019	2019-05-04	2019.338356
NODE_0000344	2019-05-06	2019.343836
EPI1594750|B/Hong_Kong/425311/2019|2019	2019-05-06	2019.343836
NODE_0000345	2019-05-14	2019.365233
EPI1594759|B/Hong_Kong/427505/2019|2019	2019-05-21	2019.384932
NODE_0000346	2019-05-15	2019.368555
EPI1594733|B/Hong_Kong/427075/2019|2019	2019-05-18	2019.376712
NODE_0000350	2019-05-16	2019.371878
EPI1605097|B/Hong_Kong/431243/2019|2019	2019-06-16	2019.456164
NODE_0000351	2019-05-17	2019.375200
EPI1605070|B/Hong_Kong/428199/2019|2019	2019-05-25	2019.395890
NODE_0000352	2019-05-19	2019.378522
EPI1605116|B/Hong_Kong/428349/2019|2019	2019-05-27	2019.401370
NODE_0000353	2019-05-20	2019.381845
EPI1605117|B/Hong_Kong/428506/2019|2019	2019-05-28	2019.404110
NODE_0000354	2019-05-21	2019.385167
EPI1605072|B/Hong_Kong/428917/2019|2019	2019-05-30	2019.409589
NODE_0000355	2019-05-22	2019.388489
EPI1605101|B/Hong_Kong/431921/2019|2019	2019-06-21	2019.469863
NODE_0000357	2019-05-24	2019.391811
EPI1605089|B/Hong_Kong/430044/2019|2019	2019-06-09	2019.436986
NODE_0000358	2019-05-25	2019.395134
EPI1605080|B/Hong_Kong/429392/2019|2019	2019-06-04	2019.423288
NODE_0000360	2019-05-26	2019.398456
EPI1605088|B/Hong_Kong/430043/2019|2019	2019-06-09	2019.436986
NODE_0000361	2019-05-27	2019.401778
EPI1605076|B/Hong_Kong/429309/2019|2019	2019-06-03	2019.420548
NODE_0000362	2019-05-28	2019.405101
EPI1605098|B/Hong_Kong/431389/2019|2019	2019-06-18	2019.461644
NODE_0000363	2019-05-30	2019.408423
EPI1629581|B/HK/972/2019|2019	2019-10-22	2019.806849
NODE_0000365	2019-05-31	2019.411746
EPI1670300|B/Hong_Kong/991/2019|2019	2019-11-10	2019.858904
NODE_0000368	2019-06-01	2019.415068
EPI1568116|B/HK/455/2019|2019	2019-06-01	2019.415068
EPI1568119|B/HK/539/2019|2019	2019-06-04	2019.423288
NODE_0000467	2018-12-02	2018.918148
EPI1542948|B/Hong_Kong/586/2019|2019	2019-06-18	2019.461644
EPI1568115|B/HK/474/2019|2019	2019-06-01	2019.415068
EPI1594760|B/Hong_Kong/427651/2019|2019	2019-05-22	2019.387671
EPI1605077|B/Hong_Kong/429379/2019|2019	2019-06-04	2019.423288
EPI1605094|B/Hong_Kong/430431/2019|2019	2019-06-11	2019.442466
EPI1542926|B/Hong_Kong/575/2019|2019	2019-06-18	2019.461644
EPI1415344|B/HK/31/2019|2019	2019-02-27	2019.157534
EPI1542946|B/Hong_Kong/585/2019|2019	2019-06-18	2019.461644
EPI1415338|B/HK/23/2019|2019	2019-02-21	2019.141096
EPI1542942|B/Hong_Kong/583/2019|2019	2019-06-19	2019.464384
NODE_0000498	2019-03-23	2019.222025
EPI1585682|B/Hong_Kong/746/2019|2019	2019-07-18	2019.543836
EPI1568110|B/HK/217/2019|2019	2019-05-08	2019.349315
NODE_0000503	2019-02-02	2019.089471
EPI2838005|B/Hong_Kong/CUHK015/2019|2019	2019-05-18	2019.376712
EPI1568118|B/HK/473/2019|2019	2019-06-03	2019.420548
NODE_0000524	2019-02-13	2019.119483
EPI1604928|B/HK/866/2019|2019	2019-08-15	2019.620548
EPI1594744|B/Hong_Kong/417486/2019|2019	2019-03-24	2019.226027
NODE_0000526	2019-03-25	2019.228767
EPI1594745|B/Hong_Kong/417827/2019|2019	2019-03-25	2019.228767
EPI1594746|B/Hong_Kong/420374/2019|2019	2019-04-08	2019.267123
NODE_0000529	2019-07-01	2019.497260
EPI1605108|B/Hong_Kong/433294/2019|2019	2019-07-01	2019.497260
EPI1629584|B/HK/975/2019|2019	2019-10-26	2019.817808
NODE_0000534	2019-03-23	2019.223288
EPI1542954|B/Hong_Kong/60/2019|2019	2019-03-23	2019.223288
EPI1478588|B/HK/60/2019|2019	2019-03-23	2019.223288
NODE_0000539	2019-04-17	2019.292071
EPI1605102|B/Hong_Kong/431946/2019|2019	2019-06-21	2019.469863
NODE_0000540	2019-06-04	2019.423006
EPI1604896|B/HK/671/2019|2019	2019-07-03	2019.502740
EPI1604895|B/HK/670/2019|2019	2019-07-03	2019.502740
NODE_0000470	2019-02-28	2019.160296
EPI1605090|B/Hong_Kong/430063/2019|2019	2019-06-09	2019.436986
NODE_0000471	2019-04-26	2019.316438
EPI2837965|B/Hong_Kong/CUHK008/2019|2019	2019-04-26	2019.316438
NODE_0000390	2019-06-10	2019.439726
EPI1605103|B/Hong_Kong/432440/2019|2019	2019-06-24	2019.478082
EPI1605091|B/Hong_Kong/430074/2019|2019	2019-06-10	2019.439726
NODE_0000520	2019-05-16	2019.371610
NODE_0000522	2019-06-17	2019.458904
EPI1736410|B/Hong_Kong/574/2019|2019	2019-06-17	2019.458904
EPI1593207|B/Hong_Kong/574/2019|2019	2019-06-17	2019.458904
NODE_0000393	2019-06-17	2019.458904
EPI1593231|B/Hong_Kong/574/2019|2019	2019-06-17	2019.458904
EPI1542924|B/Hong_Kong/574/2019|2019	2019-06-17	2019.458904
NODE_0000545	2019-02-14	2019.122435
EPI1478592|B/HK/68/2019|2019	2019-03-28	2019.236986
EPI1605078|B/Hong_Kong/429380/2019|2019	2019-06-04	2019.423288
NODE_0000550	2019-05-02	2019.332011
EPI1542940|B/Hong_Kong/582/2019|2019	2019-06-19	2019.464384
NODE_0000551	2019-06-07	2019.431507
EPI1605084|B/Hong_Kong/429923/2019|2019	2019-06-07	2019.431507
EPI1568122|B/HK/502/2019|2019	2019-06-07	2019.431507
NODE_0000451	2019-03-30	2019.243212
EPI1542952|B/Hong_Kong/588/2019|2019	2019-06-19	2019.464384
NODE_0000395	2019-05-06	2019.343836
EPI1594751|B/Hong_Kong/425312/2019|2019	2019-05-06	2019.343836
EPI1542944|B/Hong_Kong/584/2019|2019	2019-06-16	2019.456164
NODE_0000510	2019-01-23	2019.062976
EPI1605079|B/Hong_Kong/429389/2019|2019	2019-06-03	2019.420548
EPI1605112|B/Hong_Kong/428196/2019|2019	2019-05-24	2019.393151
EPI1605107|B/Hong_Kong/433220/2019|2019	2019-06-30	2019.494521
NODE_0000511	2019-03-31	2019.243952
EPI1605113|B/Hong_Kong/428284/2019|2019	2019-05-27	2019.401370
EPI1605115|B/Hong_Kong/428307/2019|2019	2019-05-27	2019.401370
NODE_0000514	2019-04-03	2019.253535
EPI1605081|B/Hong_Kong/429543/2019|2019	2019-06-05	2019.426027
EPI1605083|B/Hong_Kong/429585/2019|2019	2019-06-05	2019.426027
NODE_0000517	2019-05-22	2019.387671
EPI1605111|B/Hong_Kong/427871/2019|2019	2019-05-24	2019.393151
EPI1605110|B/Hong_Kong/427785/2019|2019	2019-05-22	2019.387671
NODE_0000464	2019-01-27	2019.073797
NODE_0000497	2019-04-26	2019.316438
EPI2837981|B/Hong_Kong/CUHK010/2019|2019	2019-04-26	2019.316438
EPI2837949|B/Hong_Kong/CUHK005/2019|2019	2019-04-30	2019.327397
NODE_0000466	2019-01-29	2019.077120
EPI2837933|B/Hong_Kong/CUHK002/2019|2019	2019-04-27	2019.319178
NODE_0000473	2019-01-30	2019.081899
NODE_0000494	2019-04-30	2019.327397
EPI2837973|B/Hong_Kong/CUHK009/2019|2019	2019-04-30	2019.327397
NODE_0000495	2019-06-30	2019.494521
EPI1604889|B/HK/655/2019|2019	2019-06-30	2019.494521
EPI1604897|B/HK/672/2019|2019	2019-07-03	2019.502740
NODE_0000476	2019-02-01	2019.085223
EPI2838013|B/Hong_Kong/CUHK018/2019|2019	2019-08-07	2019.598630
NODE_0000477	2019-02-02	2019.090003
NODE_0000531	2019-05-09	2019.351732
EPI1542930|B/Hong_Kong/577/2019|2019	2019-06-19	2019.464384
EPI1594753|B/Hong_Kong/426132/2019|2019	2019-05-11	2019.357534
EPI1594755|B/Hong_Kong/426572/2019|2019	2019-05-15	2019.368493
NODE_0000479	2019-02-04	2019.094783
NODE_0000508	2019-05-12	2019.360274
EPI1605118|B/Hong_Kong/428651/2019|2019	2019-05-29	2019.406849
EPI1605073|B/Hong_Kong/429130/2019|2019	2019-05-31	2019.412329
EPI1594754|B/Hong_Kong/426165/2019|2019	2019-05-12	2019.360274
NODE_0000482	2019-02-06	2019.099767
NODE_0000544	2019-09-13	2019.700000
EPI2838061|B/Hong_Kong/CUHK025/2019|2019	2019-09-13	2019.700000
EPI2838069|B/Hong_Kong/CUHK026/2019|2019	2019-09-14	2019.702740
NODE_0000484	2019-02-08	2019.104547
NODE_0000502	2019-05-21	2019.384932
EPI1605104|B/Hong_Kong/432472/2019|2019	2019-06-25	2019.480822
EPI1594758|B/Hong_Kong/427413/2019|2019	2019-05-21	2019.384932
NODE_0000486	2019-02-09	2019.107870
EPI1568120|B/HK/490/2019|2019	2019-06-04	2019.423288
NODE_0000487	2019-02-11	2019.112649
NODE_0000505	2019-06-03	2019.420548
EPI1605075|B/Hong_Kong/429281/2019|2019	2019-06-03	2019.420548
NODE_0000383	2019-09-15	2019.705479
EPI2838085|B/Hong_Kong/CUHK028/2019|2019	2019-09-16	2019.708219
EPI2838077|B/Hong_Kong/CUHK027/2019|2019	2019-09-15	2019.705479
NODE_0000490	2019-02-12	2019.117429
NODE_0000478	2019-06-09	2019.436986
EPI1542928|B/Hong_Kong/576/2019|2019	2019-06-18	2019.461644
EPI1605086|B/Hong_Kong/429993/2019|2019	2019-06-09	2019.436986
NODE_0000492	2019-02-14	2019.120752
EPI1542950|B/Hong_Kong/587/2019|2019	2019-06-18	2019.461644
NODE_0000499	2019-02-15	2019.124075
EPI1542936|B/Hong_Kong/580/2019|2019	2019-06-18	2019.461644
NODE_0000402	2019-02-16	2019.127397
EPI1594736|B/Hong_Kong/410123/2019|2019	2019-02-16	2019.127397
NODE_0000403	2019-02-23	2019.146575
EPI1415340|B/HK/25/2019|2019	2019-02-23	2019.146575
NODE_0000404	2019-03-03	2019.167911
NODE_0000405	2019-04-27	2019.318356
EPI1585658|B/Hong_Kong/733/2019|2019	2019-07-16	2019.538356
NODE_0000406	2019-04-27	2019.319043
EPI1585666|B/Hong_Kong/742/2019|2019	2019-07-16	2019.538356
NODE_0000407	2019-04-28	2019.322187
EPI1585698|B/Hong_Kong/743/2019|2019	2019-07-16	2019.538356
NODE_0000408	2019-06-04	2019.422705
EPI2838053|B/Hong_Kong/CUHK024/2019|2019	2019-09-13	2019.700000
NODE_0000413	2019-06-05	2019.426027
EPI1605082|B/Hong_Kong/429581/2019|2019	2019-06-05	2019.426027
EPI1605085|B/Hong_Kong/429938/2019|2019	2019-06-08	2019.434247
NODE_0000414	2019-03-04	2019.171233
EPI1478570|B/HK/35/2019|2019	2019-03-04	2019.171233
NODE_0000416	2019-03-06	2019.176712
EPI1478572|B/HK/37/2019|2019	2019-03-06	2019.176712
NODE_0000417	2019-03-12	2019.193151
EPI1478577|B/HK/42/2019|2019	2019-03-12	2019.193151
NODE_0000418	2019-03-26	2019.230924
EPI1478591|B/HK/67/2019|2019	2019-03-27	2019.234247
NODE_0000419	2019-03-27	2019.234247
EPI1478590|B/HK/66/2019|2019	2019-03-27	2019.234247
NODE_0000420	2019-04-03	2019.253425
EPI1478593|B/HK/73/2019|2019	2019-04-03	2019.253425
NODE_0000421	2019-04-10	2019.272020
EPI1478595|B/HK/87/2019|2019	2019-04-10	2019.272603
NODE_0000422	2019-04-11	2019.275342
EPI1478596|B/HK/91/2019|2019	2019-04-11	2019.275342
NODE_0000423	2019-05-03	2019.335616
EPI1568108|B/HK/416/2019|2019	2019-05-03	2019.335616
NODE_0000424	2019-05-06	2019.343836
EPI1568109|B/HK/216/2019|2019	2019-05-06	2019.343836
NODE_0000425	2019-05-08	2019.349315
EPI1568113|B/HK/220/2019|2019	2019-05-08	2019.349315
NODE_0000426	2019-05-17	2019.373390
EPI1542922|B/Hong_Kong/308/2019|2019	2019-05-18	2019.376712
NODE_0000428	2019-05-18	2019.376712
EPI1568125|B/HK/308/2019|2019	2019-05-18	2019.376712
NODE_0000429	2019-05-24	2019.392568
EPI1568114|B/HK/355/2019|2019	2019-05-25	2019.395890
NODE_0000430	2019-05-25	2019.395890
EPI1568127|B/HK/338/2019|2019	2019-05-25	2019.395890
NODE_0000431	2019-06-19	2019.464384
EPI1542932|B/Hong_Kong/578/2019|2019	2019-06-19	2019.464384
NODE_0000434	2019-07-01	2019.497260
EPI1604891|B/HK/658/2019|2019	2019-07-01	2019.497260
NODE_0000435	2019-07-15	2019.535034
EPI1629578|B/HK/917/2019|2019	2019-09-05	2019.678082
NODE_0000436	2019-07-16	2019.538356
EPI1585674|B/Hong_Kong/741/2019|2019	2019-07-16	2019.538356
EPI1585690|B/Hong_Kong/744/2019|2019	2019-07-17	2019.541096
NODE_0000241	2018-12-16	2018.958352
EPI1670304|B/Hong_Kong/996/2019|2019	2019-11-30	2019.913699
EPI1629579|B/HK/927/2019|2019	2019-09-16	2019.708219
NODE_0000244	2019-08-11	2019.608784
EPI1691332|B/HK/986/2019|2019	2019-11-03	2019.839726
EPI1629583|B/HK/977/2019|2019	2019-10-27	2019.820548
NODE_0000239	2019-05-13	2019.362308
NODE_0000240	2019-08-09	2019.604110
EPI1604926|B/HK/848/2019|2019	2019-08-09	2019.604110
EPI1604927|B/HK/859/2019|2019	2019-08-12	2019.612329
NODE_0000237	2020-06-25	2020.482651
NODE_0000238	2021-02-05	2021.096954
EPI2033773|B/HK/1/2022|2022	2021-12-28	2021.990411
EPI2122285|B/HK/2/2022|2022	2022-01-11	2022.028767
NODE_0000236	2020-10-12	2020.778801
EPI2724923|B/HK/14/2023|2023	2023-05-02	2023.332877
NODE_0000235	2021-01-13	2021.035439
EPI2498319|B/HK/8/2023|2023	2023-02-11	2023.113699
NODE_0000226	2021-06-15	2021.453445
EPI2929106|B/Hong_Kong/76/2023|2023	2023-11-25	2023.900000
EPI2745308|B/HongKong/15/2023|2023	2023-06-17	2023.458904
NODE_0000229	2021-11-07	2021.850200
NODE_0000230	2022-11-05	2022.845205
EPI2360901|B/Hong_Kong/6/2022|2022	2022-11-05	2022.845205
EPI2318922|B/HongKong/7/2022|2022	2022-11-09	2022.856164
EPI2290444|B/HK/6/2022|2022	2022-11-05	2022.845205
NODE_0000232	2022-06-12	2022.445205
EPI2156966|B/Hong_Kong/4/2022|2022	2022-06-12	2022.445205
EPI2212289|B/Hong_Kong/4/2022|2022	2022-06-12	2022.445205
EPI2122282|B/HK/3/2022|2022	2022-06-12	2022.445205
EPI2139283|B/Hong_Kong/3/2022|2022	2022-06-12	2022.445205
NODE_0000071	2021-09-03	2021.671537
EPI2033772|B/HK/1/2021|2021	2021-10-08	2021.768493
NODE_0000208	2022-05-01	2022.329895
EPI2149314|B/Hong_Kong/6893/2022|2022	2022-06-02	2022.417808
EPI2585186|B/HK/13/2023|2023	2023-04-11	2023.275342
EPI2498322|B/HK/10/2023|2023	2023-02-22	2023.143836
EPI2585167|B/HK/12/2023|2023	2023-03-19	2023.212329
NODE_0000212	2022-11-10	2022.858904
EPI2360909|B/Hong_Kong/8/2022|2022	2022-11-10	2022.858904
EPI2446385|B/Hong_Kong/8/2022|2022	2022-11-10	2022.858904
EPI2290446|B/HK/8/2022|2022	2022-11-10	2022.858904
NODE_0000452	2022-11-21	2022.889041
EPI2318959|B/HongKong/9/2022|2022	2022-11-21	2022.889041
EPI2290445|B/HK/9/2022|2022	2022-11-21	2022.889041
NODE_0000453	2022-01-26	2022.071099
NODE_0000224	2023-04-30	2023.327468
EPI3551007|B/HongKong/192/2024|2024	2024-06-21	2024.471311
NODE_0000225	2023-07-14	2023.532877
EPI2757895|B/Hong_Kong/7720/2023|2023	2023-07-14	2023.532877
EPI2724958|B/HK/17/2023|2023	2023-07-14	2023.532877
NODE_0000463	2022-01-26	2022.071099
NODE_0000055	2023-02-08	2023.106458
NODE_0000067	2023-11-19	2023.883562
EPI2983144|B/HongKong/64/2023|2023	2023-11-19	2023.883562
EPI3143661|B/Hong_Kong/VB24037219/2024|2024	2024-02-04	2024.094262
NODE_0000068	2023-04-17	2023.290928
EPI2972933|B/Hong_Kong/VB23213415/2023|2023	2023-11-05	2023.845205
NODE_0000069	2023-07-20	2023.549315
EPI2724959|B/HK/18/2023|2023	2023-07-20	2023.549315
NODE_0000468	2023-07-26	2023.565753
EPI2972937|B/Hong_Kong/20/2023|2023	2023-08-11	2023.609589
EPI2724960|B/Hong_Kong/19/2023|2023	2023-07-26	2023.565753
NODE_0000469	2023-07-12	2023.527419
NODE_0000058	2023-09-30	2023.745911
EPI3361080|B/Hong_Kong/EPI0427/2023|2023	2023-12-29	2023.993151
EPI2983273|B/HongKong/59/2023|2023	2023-11-10	2023.858904
NODE_0000472	2023-11-17	2023.878200
NODE_0000066	2024-09-29	2024.744536
EPI3834872|B/HongKong/217/2024|2024	2024-09-29	2024.744536
EPI3822672|B/Hong_Kong/4465/2024|2024	2024-10-07	2024.766393
NODE_0000474	2023-11-19	2023.882979
NODE_0000475	2023-11-20	2023.886301
EPI2983160|B/HongKong/73/2023|2023	2023-11-23	2023.894521
EPI2928765|B/Hong_Kong/65/2023|2023	2023-11-20	2023.886301
NODE_0000061	2024-04-01	2024.251140
EPI4642413|B/Hong_Kong/167/2025|2025	2025-06-03	2025.420548
EPI3743865|B/Hong_Kong/236/2024|2024	2024-12-09	2024.938525
NODE_0000062	2024-09-29	2024.744536
EPI3834888|B/HongKong/218/2024|2024	2024-09-29	2024.744536
EPI3610245|B/Hong_Kong/218/2024|2024	2024-09-29	2024.744536
NODE_0000050	2023-05-09	2023.351415
NODE_0000051	2024-11-11	2024.861162
EPI4915563|B/Hong_Kong/197/2025|2025	2025-11-28	2025.908219
NODE_0000052	2025-05-07	2025.346575
EPI4638997|B/Hong_Kong/154/2025|2025	2025-05-07	2025.346575
EPI4606367|B/Hong_Kong/154/2025|2025	2025-05-07	2025.346575
NODE_0000481	2025-06-05	2025.425439
EPI4642679|B/Hong_Kong/179/2025|2025	2025-07-25	2025.563014
EPI4731462|B/Hong_Kong/187/2025|2025	2025-08-26	2025.650685
NODE_0000045	2023-08-19	2023.630396
NODE_0000047	2024-05-28	2024.405740
EPI4856110|B/Hong_Kong/RF-414/2025|2025	2025-09-22	2025.724658
EPI4855885|B/Hong_Kong/RF-395/2025|2025	2025-09-17	2025.710959
NODE_0000048	2024-11-22	2024.892088
EPI4608338|B/Hong_Kong/RFL-229/2025|2025	2025-03-20	2025.215068
NODE_0000049	2025-05-20	2025.382192
EPI4649386|B/Hong_Kong/RFL-255/2025|2025	2025-05-20	2025.382192
EPI4649402|B/Hong_Kong/RFL-257/2025|2025	2025-05-22	2025.387671
NODE_0000044	2024-02-14	2024.121783
EPI4856271|B/Hong_Kong/RF-417/2025|2025	2025-09-22	2025.724658
NODE_0000008	2024-07-09	2024.520027
EPI4608370|B/Hong_Kong/RFL-242/2025|2025	2025-04-08	2025.267123
NODE_0000001	2024-09-14	2024.704607
NODE_0000003	2024-10-29	2024.827082
EPI4948413|B/Hong_Kong/199/2025|2025	2025-12-12	2025.946575
EPI4458543|B/Hong_Kong/HKU-250626-001/2025|2025	2025-05-18	2025.376712
NODE_0000007	2024-11-13	2024.867486
EPI3822734|B/Hong_Kong/6650/2024|2024	2024-11-19	2024.883880
EPI3822711|B/Hong_Kong/0390/2024|2024	2024-11-13	2024.867486
NODE_0000491	2024-11-10	2024.858109
NODE_0000000	2025-02-26	2025.155546
EPI4679805|B/Hong_Kong/HKU-250915-001/2025|2025	2025-08-12	2025.612329
EPI4740549|B/Hong_Kong/190/2025|2025	2025-09-10	2025.691781
NODE_0000493	2024-11-11	2024.861432
EPI3834768|B/HongKong/231/2024|2024	2024-11-19	2024.883880
NODE_0000496	2024-11-12	2024.864754
EPI3667544|B/Hong_Kong/228/2024|2024	2024-11-12	2024.864754
EPI3834794|B/HongKong/228/2024|2024	2024-11-12	2024.864754
NODE_0000009	2024-12-03	2024.923169
NODE_0000020	2025-05-25	2025.395890
